nome_distrito;dengue_diagnosis;ano;mes;chave;precipitacao (mm);temperatura (°C);umidade ar (%);densidade_demografica;t-1;t-2;t-3;precipitacao (mm)-1;temperatura (°C)-1;umidade ar (%)-1;zika-1;chikungunya-1;sum_vizinhos_t-1;cod_distrito;qtd_cnes;liraa
EXTREMO SUL;0;2019;8;4606309520198;79.4;15.57;74.54;300.6;1;2;0;134.2;13.65;80.61;1;1;1;46063095;0;0
EXTREMO SUL;0;2019;9;4606309520199;90.8;16.91;76.06;300.6;0;1;2;79.4;15.57;74.54;0;0;0;46063095;0;0
EXTREMO SUL;0;2019;10;46063095201910;277.0;20.59;78.76;300.6;0;0;1;90.8;16.91;76.06;0;0;2;46063095;0;0
EXTREMO SUL;1;2019;11;46063095201911;91.2;22.24;73.57;300.6;0;0;0;277.0;20.59;78.76;0;0;1;46063095;0;0
EXTREMO SUL;0;2019;12;46063095201912;19.2;24.81;61.11;300.6;1;0;0;91.2;22.24;73.57;1;1;4;46063095;0;0
EXTREMO SUL;0;2020;1;4606309520201;81.6;25.32;70.41;300.6;0;1;0;19.2;24.81;61.11;0;0;2;46063095;0;0
EXTREMO SUL;1;2020;2;4606309520202;83.0;24.81;68.1;300.6;0;0;1;81.6;25.32;70.41;0;0;0;46063095;0;0
EXTREMO SUL;0;2020;3;4606309520203;23.4;24.48;71.13;300.6;1;0;0;83.0;24.81;68.1;1;1;4;46063095;0;0
EXTREMO SUL;0;2020;4;4606309520204;30.8;20.44;70.94;300.6;0;1;0;23.4;24.48;71.13;0;0;3;46063095;0;0
EXTREMO SUL;0;2020;5;4606309520205;132.2;16.83;74.98;300.6;0;0;1;30.8;20.44;70.94;0;0;0;46063095;0;0
EXTREMO SUL;0;2020;6;4606309520206;235.2;16.45;79.76;300.6;0;0;0;132.2;16.83;74.98;0;0;0;46063095;0;0
EXTREMO SUL;0;2020;7;4606309520207;262.0;13.73;78.43;300.6;0;0;0;235.2;16.45;79.76;0;0;0;46063095;0;0
EXTREMO SUL;0;2020;8;4606309520208;78.4;16.1;75.38;300.6;0;0;0;262.0;13.73;78.43;0;0;0;46063095;0;0
EXTREMO SUL;0;2020;9;4606309520209;230.2;16.87;81.81;300.6;0;0;0;78.4;16.1;75.38;0;0;0;46063095;0;0
EXTREMO SUL;0;2020;10;46063095202010;97.0;19.36;76.87;300.6;0;0;0;230.2;16.87;81.81;0;0;1;46063095;0;0
EXTREMO SUL;0;2020;11;46063095202011;52.4;21.7;72.57;300.6;0;0;0;97.0;19.36;76.87;0;0;1;46063095;0;0
EXTREMO SUL;0;2020;12;46063095202012;104.4;23.86;71.45;300.6;0;0;0;52.4;21.7;72.57;0;0;1;46063095;0;0
EXTREMO SUL;0;2021;1;4606309520211;129.0;24.93;70.98;300.6;0;0;0;104.4;23.86;71.45;0;0;0;46063095;0;0
EXTREMO SUL;0;2021;2;4606309520212;30.2;24.56;72.08;300.6;0;0;0;129.0;24.93;70.98;0;0;1;46063095;0;0
EXTREMO SUL;0;2021;3;4606309520213;79.2;23.69;77.53;300.6;0;0;0;30.2;24.56;72.08;0;0;0;46063095;0;0
EXTREMO SUL;0;2021;4;4606309520214;27.0;21.77;71.68;300.6;0;0;0;79.2;23.69;77.53;0;0;0;46063095;0;0
EXTREMO SUL;0;2021;5;4606309520215;164.8;15.51;76.38;300.6;0;0;0;27.0;21.77;71.68;0;0;0;46063095;0;0
EXTREMO SUL;0;2021;6;4606309520216;173.2;14.38;81.87;300.6;0;0;0;164.8;15.51;76.38;0;0;0;46063095;0;0
EXTREMO SUL;0;2021;7;4606309520217;46.6;13.59;77.22;300.6;0;0;0;173.2;14.38;81.87;0;0;1;46063095;0;0
EXTREMO SUL;0;2021;8;4606309520218;135.0;16.54;80.21;300.6;0;0;0;46.6;13.59;77.22;0;0;1;46063095;0;0
EXTREMO SUL;2;2021;9;4606309520219;202.2;18.21;79.4;300.6;0;0;0;135.0;16.54;80.21;0;0;0;46063095;0;0
EXTREMO SUL;2;2021;10;46063095202110;60.4;19.68;71.96;300.6;2;0;0;202.2;18.21;79.4;2;2;0;46063095;0;0
EXTREMO SUL;0;2021;11;46063095202111;85.0;21.9;69.75;300.6;2;2;0;60.4;19.68;71.96;2;2;0;46063095;0;0
EXTREMO SUL;0;2021;12;46063095202112;88.4;23.12;72.17;300.6;0;2;2;85.0;21.9;69.75;0;0;1;46063095;0;0
EXTREMO SUL;2;2022;1;4606309520221;195.2;26.21;71.14;300.6;0;0;2;88.4;23.12;72.17;0;0;2;46063095;0;0
EXTREMO SUL;0;2022;2;4606309520222;29.0;25.2;71.01;300.6;2;0;0;195.2;26.21;71.14;2;2;1;46063095;0;0
EXTREMO SUL;14;2022;3;4606309520223;184.8;22.67;76.84;300.6;0;2;0;29.0;25.2;71.01;0;0;2;46063095;0;0
EXTREMO SUL;42;2022;4;4606309520224;116.2;19.8;79.07;300.6;14;0;2;184.8;22.67;76.84;14;14;103;46063095;0;0
EXTREMO SUL;20;2022;5;4606309520225;153.8;15.64;84.43;300.6;42;14;0;116.2;19.8;79.07;42;42;277;46063095;0;0
EXTREMO SUL;9;2022;6;4606309520226;99.0;13.1;83.77;300.6;20;42;14;153.8;15.64;84.43;20;20;72;46063095;0;0
EXTREMO SUL;2;2022;7;4606309520227;150.2;16.35;83.82;300.6;9;20;42;99.0;13.1;83.77;9;9;26;46063095;0;0
EXTREMO SUL;0;2022;8;4606309520228;103.6;15.15;78.73;300.6;2;9;20;150.2;16.35;83.82;2;2;14;46063095;0;0
EXTREMO SUL;1;2022;9;4606309520229;73.2;16.52;75.62;300.6;0;2;9;103.6;15.15;78.73;0;0;7;46063095;0;0
EXTREMO SUL;2;2022;10;46063095202210;96.2;19.02;75.58;300.6;1;0;2;73.2;16.52;75.62;1;1;4;46063095;0;0
EXTREMO SUL;6;2022;11;46063095202211;52.2;20.99;70.63;300.6;2;1;0;96.2;19.02;75.58;2;2;7;46063095;0;0
EXTREMO SUL;4;2022;12;46063095202212;63.6;23.97;70.19;300.6;6;2;1;52.2;20.99;70.63;6;6;4;46063095;0;0
GLORIA;5;2017;1;1552665520171;194.8;25.37;77.69;2324.68;5;4;1;194.8;25.37;77.69;5;5;43;15526655;0;0
GLORIA;0;2017;2;1552665520172;43.0;26.21;77.29;2324.68;5;5;4;194.8;25.37;77.69;5;5;43;15526655;0;0
GLORIA;5;2017;3;1552665520173;162.2;23.32;78.28;2324.68;0;5;5;43.0;26.21;77.29;0;0;18;15526655;0;0
GLORIA;0;2017;4;1552665520174;113.0;20.35;78.93;2324.68;5;0;5;162.2;23.32;78.28;5;5;25;15526655;0;0
GLORIA;3;2017;5;1552665520175;179.8;18.44;86.78;2324.68;0;5;0;113.0;20.35;78.93;0;0;10;15526655;0;0
GLORIA;1;2017;6;1552665520176;197.0;16.14;84.48;2324.68;3;0;5;179.8;18.44;86.78;3;3;10;15526655;0;0
GLORIA;0;2017;7;1552665520177;17.0;16.8;75.65;2324.68;1;3;0;197.0;16.14;84.48;1;1;4;15526655;0;0
GLORIA;0;2017;8;1552665520178;104.4;17.48;80.06;2324.68;0;1;3;17.0;16.8;75.65;0;0;3;15526655;0;0
GLORIA;0;2017;9;1552665520179;166.4;20.31;81.49;2324.68;0;0;1;104.4;17.48;80.06;0;0;3;15526655;0;0
GLORIA;1;2017;10;15526655201710;289.8;20.0;78.24;2324.68;0;0;0;166.4;20.31;81.49;0;0;2;15526655;0;0
GLORIA;0;2017;11;15526655201711;136.0;20.72;73.89;2324.68;1;0;0;289.8;20.0;78.24;1;1;2;15526655;0;0
GLORIA;0;2017;12;15526655201712;153.2;23.86;76.55;2324.68;0;1;0;136.0;20.72;73.89;0;0;8;15526655;0;0
GLORIA;2;2018;1;1552665520181;149.8;24.55;77.28;2324.68;0;0;1;153.2;23.86;76.55;0;0;11;15526655;0;0
GLORIA;1;2018;2;1552665520182;110.4;23.78;77.16;2324.68;2;0;0;149.8;24.55;77.28;2;2;15;15526655;0;0
GLORIA;0;2018;3;1552665520183;116.6;22.99;79.94;2324.68;1;2;0;110.4;23.78;77.16;1;1;8;15526655;0;0
GLORIA;1;2018;4;1552665520184;88.8;23.14;81.22;2324.68;0;1;2;116.6;22.99;79.94;0;0;11;15526655;0;0
GLORIA;0;2018;5;1552665520185;91.8;18.05;82.33;2324.68;1;0;1;88.8;23.14;81.22;1;1;5;15526655;0;0
GLORIA;0;2018;6;1552665520186;145.2;13.28;86.15;2324.68;0;1;0;91.8;18.05;82.33;0;0;3;15526655;0;0
GLORIA;0;2018;7;1552665520187;167.6;14.52;87.67;2324.68;0;0;1;145.2;13.28;86.15;0;0;2;15526655;0;0
GLORIA;0;2018;8;1552665520188;147.2;14.08;82.36;2324.68;0;0;0;167.6;14.52;87.67;0;0;2;15526655;0;0
GLORIA;0;2018;9;1552665520189;147.0;19.11;83.8;2324.68;0;0;0;147.2;14.08;82.36;0;0;0;15526655;0;0
GLORIA;0;2018;10;15526655201810;91.6;20.03;77.69;2324.68;0;0;0;147.0;19.11;83.8;0;0;3;15526655;0;0
GLORIA;0;2018;11;15526655201811;129.2;22.58;74.61;2324.68;0;0;0;91.6;20.03;77.69;0;0;6;15526655;0;0
GLORIA;1;2018;12;15526655201812;61.4;23.98;73.18;2324.68;0;0;0;129.2;22.58;74.61;0;0;4;15526655;0;0
GLORIA;0;2019;1;1552665520191;117.6;26.66;77.85;2324.68;1;0;0;61.4;23.98;73.18;1;1;0;15526655;0;0
GLORIA;0;2019;2;1552665520192;95.8;24.58;76.44;2324.68;0;1;0;117.6;26.66;77.85;0;0;4;15526655;0;0
GLORIA;0;2019;3;1552665520193;80.2;22.99;78.65;2324.68;0;0;1;95.8;24.58;76.44;0;0;7;15526655;0;0
GLORIA;5;2019;4;1552665520194;238.0;21.8;85.52;2324.68;0;0;0;80.2;22.99;78.65;0;0;12;15526655;0;0
GLORIA;5;2019;5;1552665520195;250.6;19.06;90.15;2324.68;5;0;0;238.0;21.8;85.52;5;5;22;15526655;0;0
GLORIA;1;2019;6;1552665520196;67.8;18.47;79.23;2324.68;5;5;0;250.6;19.06;90.15;5;5;47;15526655;0;0
GLORIA;3;2019;7;1552665520197;134.2;13.65;80.61;2324.68;1;5;5;67.8;18.47;79.23;1;1;22;15526655;0;0
GLORIA;0;2019;8;1552665520198;79.4;15.57;74.54;2324.68;3;1;5;134.2;13.65;80.61;3;3;8;15526655;0;0
GLORIA;1;2019;9;1552665520199;90.8;16.91;76.06;2324.68;0;3;1;79.4;15.57;74.54;0;0;8;15526655;0;0
GLORIA;1;2019;10;15526655201910;277.0;20.59;78.76;2324.68;1;0;3;90.8;16.91;76.06;1;1;4;15526655;0;0
GLORIA;0;2019;11;15526655201911;91.2;22.24;73.57;2324.68;1;1;0;277.0;20.59;78.76;1;1;2;15526655;0;0
GLORIA;1;2019;12;15526655201912;19.2;24.81;61.11;2324.68;0;1;1;91.2;22.24;73.57;0;0;7;15526655;0;0
GLORIA;1;2020;1;1552665520201;81.6;25.32;70.41;2324.68;1;0;1;19.2;24.81;61.11;1;1;8;15526655;0;0
GLORIA;0;2020;2;1552665520202;83.0;24.81;68.1;2324.68;1;1;0;81.6;25.32;70.41;1;1;9;15526655;0;0
GLORIA;0;2020;3;1552665520203;23.4;24.48;71.13;2324.68;0;1;1;83.0;24.81;68.1;0;0;13;15526655;0;0
GLORIA;1;2020;4;1552665520204;30.8;20.44;70.94;2324.68;0;0;1;23.4;24.48;71.13;0;0;6;15526655;0;0
GLORIA;0;2020;5;1552665520205;132.2;16.83;74.98;2324.68;1;0;0;30.8;20.44;70.94;1;1;4;15526655;0;0
GLORIA;1;2020;6;1552665520206;235.2;16.45;79.76;2324.68;0;1;0;132.2;16.83;74.98;0;0;1;15526655;0;0
GLORIA;0;2020;7;1552665520207;262.0;13.73;78.43;2324.68;1;0;1;235.2;16.45;79.76;1;1;1;15526655;0;0
GLORIA;0;2020;8;1552665520208;78.4;16.1;75.38;2324.68;0;1;0;262.0;13.73;78.43;0;0;1;15526655;0;0
GLORIA;0;2020;9;1552665520209;230.2;16.87;81.81;2324.68;0;0;1;78.4;16.1;75.38;0;0;1;15526655;0;0
GLORIA;0;2020;10;15526655202010;97.0;19.36;76.87;2324.68;0;0;0;230.2;16.87;81.81;0;0;1;15526655;0;0
GLORIA;0;2020;11;15526655202011;52.4;21.7;72.57;2324.68;0;0;0;97.0;19.36;76.87;0;0;2;15526655;0;0
GLORIA;0;2020;12;15526655202012;104.4;23.86;71.45;2324.68;0;0;0;52.4;21.7;72.57;0;0;1;15526655;0;0
GLORIA;0;2021;1;1552665520211;129.0;24.93;70.98;2324.68;0;0;0;104.4;23.86;71.45;0;0;1;15526655;0;0
GLORIA;0;2021;2;1552665520212;30.2;24.56;72.08;2324.68;0;0;0;129.0;24.93;70.98;0;0;6;15526655;0;0
GLORIA;0;2021;3;1552665520213;79.2;23.69;77.53;2324.68;0;0;0;30.2;24.56;72.08;0;0;5;15526655;0;0
GLORIA;0;2021;4;1552665520214;27.0;21.77;71.68;2324.68;0;0;0;79.2;23.69;77.53;0;0;2;15526655;0;0
GLORIA;4;2021;5;1552665520215;164.8;15.51;76.38;2324.68;0;0;0;27.0;21.77;71.68;0;0;32;15526655;0;0
GLORIA;0;2021;6;1552665520216;173.2;14.38;81.87;2324.68;4;0;0;164.8;15.51;76.38;4;4;13;15526655;0;0
GLORIA;2;2021;7;1552665520217;46.6;13.59;77.22;2324.68;0;4;0;173.2;14.38;81.87;0;0;2;15526655;0;0
GLORIA;0;2021;8;1552665520218;135.0;16.54;80.21;2324.68;2;0;4;46.6;13.59;77.22;2;2;2;15526655;0;0
GLORIA;0;2021;9;1552665520219;202.2;18.21;79.4;2324.68;0;2;0;135.0;16.54;80.21;0;0;0;15526655;0;0
GLORIA;0;2021;10;15526655202110;60.4;19.68;71.96;2324.68;0;0;2;202.2;18.21;79.4;0;0;0;15526655;0;0
GLORIA;0;2021;11;15526655202111;85.0;21.9;69.75;2324.68;0;0;0;60.4;19.68;71.96;0;0;1;15526655;0;0
GLORIA;0;2021;12;15526655202112;88.4;23.12;72.17;2324.68;0;0;0;85.0;21.9;69.75;0;0;3;15526655;0;0
GLORIA;0;2022;1;1552665520221;195.2;26.21;71.14;2324.68;0;0;0;88.4;23.12;72.17;0;0;2;15526655;0;0
GLORIA;0;2022;2;1552665520222;29.0;25.2;71.01;2324.68;0;0;0;195.2;26.21;71.14;0;0;5;15526655;0;0
GLORIA;56;2022;3;1552665520223;184.8;22.67;76.84;2324.68;0;0;0;29.0;25.2;71.01;0;0;17;15526655;0;0
GLORIA;118;2022;4;1552665520224;116.2;19.8;79.07;2324.68;56;0;0;184.8;22.67;76.84;56;56;461;15526655;0;0
GLORIA;42;2022;5;1552665520225;153.8;15.64;84.43;2324.68;118;56;0;116.2;19.8;79.07;118;118;1062;15526655;0;0
GLORIA;8;2022;6;1552665520226;99.0;13.1;83.77;2324.68;42;118;56;153.8;15.64;84.43;42;42;344;15526655;0;0
GLORIA;9;2022;7;1552665520227;150.2;16.35;83.82;2324.68;8;42;118;99.0;13.1;83.77;8;8;94;15526655;0;0
GLORIA;6;2022;8;1552665520228;103.6;15.15;78.73;2324.68;9;8;42;150.2;16.35;83.82;9;9;82;15526655;0;0
GLORIA;4;2022;9;1552665520229;73.2;16.52;75.62;2324.68;6;9;8;103.6;15.15;78.73;6;6;26;15526655;0;0
GLORIA;1;2022;10;15526655202210;96.2;19.02;75.58;2324.68;4;6;9;73.2;16.52;75.62;4;4;10;15526655;0;0
GLORIA;4;2022;11;15526655202211;52.2;20.99;70.63;2324.68;1;4;6;96.2;19.02;75.58;1;1;14;15526655;0;0
GLORIA;2;2022;12;15526655202212;63.6;23.97;70.19;2324.68;4;1;4;52.2;20.99;70.63;4;4;23;15526655;0;0
HUMAITA NAVEGANTES;4;2017;1;5113683920171;194.8;25.37;77.69;2891.4;4;2;0;194.8;25.37;77.69;4;4;41;51136839;0;0
HUMAITA NAVEGANTES;1;2017;2;5113683920172;43.0;26.21;77.29;2891.4;4;4;2;194.8;25.37;77.69;4;4;41;51136839;0;0
HUMAITA NAVEGANTES;2;2017;3;5113683920173;162.2;23.32;78.28;2891.4;1;4;4;43.0;26.21;77.29;1;1;24;51136839;0;0
HUMAITA NAVEGANTES;3;2017;4;5113683920174;113.0;20.35;78.93;2891.4;2;1;4;162.2;23.32;78.28;2;2;13;51136839;0;0
HUMAITA NAVEGANTES;0;2017;5;5113683920175;179.8;18.44;86.78;2891.4;3;2;1;113.0;20.35;78.93;3;3;8;51136839;0;0
HUMAITA NAVEGANTES;1;2017;6;5113683920176;197.0;16.14;84.48;2891.4;0;3;2;179.8;18.44;86.78;0;0;6;51136839;0;0
HUMAITA NAVEGANTES;0;2017;7;5113683920177;17.0;16.8;75.65;2891.4;1;0;3;197.0;16.14;84.48;1;1;4;51136839;0;0
HUMAITA NAVEGANTES;2;2017;8;5113683920178;104.4;17.48;80.06;2891.4;0;1;0;17.0;16.8;75.65;0;0;1;51136839;0;0
HUMAITA NAVEGANTES;0;2017;9;5113683920179;166.4;20.31;81.49;2891.4;2;0;1;104.4;17.48;80.06;2;2;4;51136839;0;0
HUMAITA NAVEGANTES;1;2017;10;51136839201710;289.8;20.0;78.24;2891.4;0;2;0;166.4;20.31;81.49;0;0;5;51136839;0;0
HUMAITA NAVEGANTES;1;2017;11;51136839201711;136.0;20.72;73.89;2891.4;1;0;2;289.8;20.0;78.24;1;1;11;51136839;0;0
HUMAITA NAVEGANTES;0;2017;12;51136839201712;153.2;23.86;76.55;2891.4;1;1;0;136.0;20.72;73.89;1;1;13;51136839;0;0
HUMAITA NAVEGANTES;1;2018;1;5113683920181;149.8;24.55;77.28;2891.4;0;1;1;153.2;23.86;76.55;0;0;9;51136839;0;0
HUMAITA NAVEGANTES;0;2018;2;5113683920182;110.4;23.78;77.16;2891.4;1;0;1;149.8;24.55;77.28;1;1;13;51136839;0;0
HUMAITA NAVEGANTES;0;2018;3;5113683920183;116.6;22.99;79.94;2891.4;0;1;0;110.4;23.78;77.16;0;0;9;51136839;0;0
HUMAITA NAVEGANTES;0;2018;4;5113683920184;88.8;23.14;81.22;2891.4;0;0;1;116.6;22.99;79.94;0;0;3;51136839;0;0
HUMAITA NAVEGANTES;0;2018;5;5113683920185;91.8;18.05;82.33;2891.4;0;0;0;88.8;23.14;81.22;0;0;1;51136839;0;0
HUMAITA NAVEGANTES;2;2018;6;5113683920186;145.2;13.28;86.15;2891.4;0;0;0;91.8;18.05;82.33;0;0;7;51136839;0;0
HUMAITA NAVEGANTES;0;2018;7;5113683920187;167.6;14.52;87.67;2891.4;2;0;0;145.2;13.28;86.15;2;2;3;51136839;0;0
HUMAITA NAVEGANTES;0;2018;8;5113683920188;147.2;14.08;82.36;2891.4;0;2;0;167.6;14.52;87.67;0;0;0;51136839;0;0
HUMAITA NAVEGANTES;2;2018;9;5113683920189;147.0;19.11;83.8;2891.4;0;0;2;147.2;14.08;82.36;0;0;5;51136839;0;0
HUMAITA NAVEGANTES;0;2018;10;51136839201810;91.6;20.03;77.69;2891.4;2;0;0;147.0;19.11;83.8;2;2;1;51136839;0;0
HUMAITA NAVEGANTES;0;2018;11;51136839201811;129.2;22.58;74.61;2891.4;0;2;0;91.6;20.03;77.69;0;0;0;51136839;0;0
HUMAITA NAVEGANTES;0;2018;12;51136839201812;61.4;23.98;73.18;2891.4;0;0;2;129.2;22.58;74.61;0;0;4;51136839;0;0
HUMAITA NAVEGANTES;1;2019;1;5113683920191;117.6;26.66;77.85;2891.4;0;0;0;61.4;23.98;73.18;0;0;1;51136839;0;0
HUMAITA NAVEGANTES;1;2019;2;5113683920192;95.8;24.58;76.44;2891.4;1;0;0;117.6;26.66;77.85;1;1;5;51136839;0;0
HUMAITA NAVEGANTES;1;2019;3;5113683920193;80.2;22.99;78.65;2891.4;1;1;0;95.8;24.58;76.44;1;1;8;51136839;0;0
HUMAITA NAVEGANTES;6;2019;4;5113683920194;238.0;21.8;85.52;2891.4;1;1;1;80.2;22.99;78.65;1;1;8;51136839;0;0
HUMAITA NAVEGANTES;3;2019;5;5113683920195;250.6;19.06;90.15;2891.4;6;1;1;238.0;21.8;85.52;6;6;47;51136839;0;0
HUMAITA NAVEGANTES;4;2019;6;5113683920196;67.8;18.47;79.23;2891.4;3;6;1;250.6;19.06;90.15;3;3;48;51136839;0;0
HUMAITA NAVEGANTES;0;2019;7;5113683920197;134.2;13.65;80.61;2891.4;4;3;6;67.8;18.47;79.23;4;4;36;51136839;0;0
HUMAITA NAVEGANTES;0;2019;8;5113683920198;79.4;15.57;74.54;2891.4;0;4;3;134.2;13.65;80.61;0;0;9;51136839;0;0
HUMAITA NAVEGANTES;0;2019;9;5113683920199;90.8;16.91;76.06;2891.4;0;0;4;79.4;15.57;74.54;0;0;7;51136839;0;0
HUMAITA NAVEGANTES;1;2019;10;51136839201910;277.0;20.59;78.76;2891.4;0;0;0;90.8;16.91;76.06;0;0;5;51136839;0;0
HUMAITA NAVEGANTES;0;2019;11;51136839201911;91.2;22.24;73.57;2891.4;1;0;0;277.0;20.59;78.76;1;1;5;51136839;0;0
HUMAITA NAVEGANTES;0;2019;12;51136839201912;19.2;24.81;61.11;2891.4;0;1;0;91.2;22.24;73.57;0;0;7;51136839;0;0
HUMAITA NAVEGANTES;1;2020;1;5113683920201;81.6;25.32;70.41;2891.4;0;0;1;19.2;24.81;61.11;0;0;9;51136839;0;0
HUMAITA NAVEGANTES;2;2020;2;5113683920202;83.0;24.81;68.1;2891.4;1;0;0;81.6;25.32;70.41;1;1;21;51136839;0;0
HUMAITA NAVEGANTES;1;2020;3;5113683920203;23.4;24.48;71.13;2891.4;2;1;0;83.0;24.81;68.1;2;2;14;51136839;0;0
HUMAITA NAVEGANTES;0;2020;4;5113683920204;30.8;20.44;70.94;2891.4;1;2;1;23.4;24.48;71.13;1;1;11;51136839;0;0
HUMAITA NAVEGANTES;1;2020;5;5113683920205;132.2;16.83;74.98;2891.4;0;1;2;30.8;20.44;70.94;0;0;8;51136839;0;0
HUMAITA NAVEGANTES;0;2020;6;5113683920206;235.2;16.45;79.76;2891.4;1;0;1;132.2;16.83;74.98;1;1;3;51136839;0;0
HUMAITA NAVEGANTES;0;2020;7;5113683920207;262.0;13.73;78.43;2891.4;0;1;0;235.2;16.45;79.76;0;0;4;51136839;0;0
HUMAITA NAVEGANTES;0;2020;8;5113683920208;78.4;16.1;75.38;2891.4;0;0;1;262.0;13.73;78.43;0;0;1;51136839;0;0
HUMAITA NAVEGANTES;0;2020;9;5113683920209;230.2;16.87;81.81;2891.4;0;0;0;78.4;16.1;75.38;0;0;0;51136839;0;0
HUMAITA NAVEGANTES;0;2020;10;51136839202010;97.0;19.36;76.87;2891.4;0;0;0;230.2;16.87;81.81;0;0;0;51136839;0;0
HUMAITA NAVEGANTES;0;2020;11;51136839202011;52.4;21.7;72.57;2891.4;0;0;0;97.0;19.36;76.87;0;0;0;51136839;0;0
HUMAITA NAVEGANTES;0;2020;12;51136839202012;104.4;23.86;71.45;2891.4;0;0;0;52.4;21.7;72.57;0;0;1;51136839;0;0
HUMAITA NAVEGANTES;0;2021;1;5113683920211;129.0;24.93;70.98;2891.4;0;0;0;104.4;23.86;71.45;0;0;2;51136839;0;0
HUMAITA NAVEGANTES;1;2021;2;5113683920212;30.2;24.56;72.08;2891.4;0;0;0;129.0;24.93;70.98;0;0;1;51136839;0;0
HUMAITA NAVEGANTES;0;2021;3;5113683920213;79.2;23.69;77.53;2891.4;1;0;0;30.2;24.56;72.08;1;1;1;51136839;0;0
HUMAITA NAVEGANTES;15;2021;4;5113683920214;27.0;21.77;71.68;2891.4;0;1;0;79.2;23.69;77.53;0;0;2;51136839;0;0
HUMAITA NAVEGANTES;16;2021;5;5113683920215;164.8;15.51;76.38;2891.4;15;0;1;27.0;21.77;71.68;15;15;5;51136839;0;0
HUMAITA NAVEGANTES;2;2021;6;5113683920216;173.2;14.38;81.87;2891.4;16;15;0;164.8;15.51;76.38;16;16;8;51136839;0;0
HUMAITA NAVEGANTES;2;2021;7;5113683920217;46.6;13.59;77.22;2891.4;2;16;15;173.2;14.38;81.87;2;2;1;51136839;0;0
HUMAITA NAVEGANTES;0;2021;8;5113683920218;135.0;16.54;80.21;2891.4;2;2;16;46.6;13.59;77.22;2;2;1;51136839;0;0
HUMAITA NAVEGANTES;0;2021;9;5113683920219;202.2;18.21;79.4;2891.4;0;2;2;135.0;16.54;80.21;0;0;1;51136839;0;0
HUMAITA NAVEGANTES;0;2021;10;51136839202110;60.4;19.68;71.96;2891.4;0;0;2;202.2;18.21;79.4;0;0;2;51136839;0;0
HUMAITA NAVEGANTES;0;2021;11;51136839202111;85.0;21.9;69.75;2891.4;0;0;0;60.4;19.68;71.96;0;0;2;51136839;0;0
HUMAITA NAVEGANTES;0;2021;12;51136839202112;88.4;23.12;72.17;2891.4;0;0;0;85.0;21.9;69.75;0;0;2;51136839;0;0
HUMAITA NAVEGANTES;2;2022;1;5113683920221;195.2;26.21;71.14;2891.4;0;0;0;88.4;23.12;72.17;0;0;4;51136839;0;0
HUMAITA NAVEGANTES;0;2022;2;5113683920222;29.0;25.2;71.01;2891.4;2;0;0;195.2;26.21;71.14;2;2;3;51136839;0;0
HUMAITA NAVEGANTES;12;2022;3;5113683920223;184.8;22.67;76.84;2891.4;0;2;0;29.0;25.2;71.01;0;0;7;51136839;0;0
HUMAITA NAVEGANTES;63;2022;4;5113683920224;116.2;19.8;79.07;2891.4;12;0;2;184.8;22.67;76.84;12;12;202;51136839;0;0
HUMAITA NAVEGANTES;32;2022;5;5113683920225;153.8;15.64;84.43;2891.4;63;12;0;116.2;19.8;79.07;63;63;546;51136839;0;0
HUMAITA NAVEGANTES;4;2022;6;5113683920226;99.0;13.1;83.77;2891.4;32;63;12;153.8;15.64;84.43;32;32;236;51136839;0;0
HUMAITA NAVEGANTES;4;2022;7;5113683920227;150.2;16.35;83.82;2891.4;4;32;63;99.0;13.1;83.77;4;4;50;51136839;0;0
HUMAITA NAVEGANTES;3;2022;8;5113683920228;103.6;15.15;78.73;2891.4;4;4;32;150.2;16.35;83.82;4;4;23;51136839;0;0
HUMAITA NAVEGANTES;1;2022;9;5113683920229;73.2;16.52;75.62;2891.4;3;4;4;103.6;15.15;78.73;3;3;10;51136839;0;0
HUMAITA NAVEGANTES;0;2022;10;51136839202210;96.2;19.02;75.58;2891.4;1;3;4;73.2;16.52;75.62;1;1;5;51136839;0;0
HUMAITA NAVEGANTES;2;2022;11;51136839202211;52.2;20.99;70.63;2891.4;0;1;3;96.2;19.02;75.58;0;0;8;51136839;0;0
HUMAITA NAVEGANTES;3;2022;12;51136839202212;63.6;23.97;70.19;2891.4;2;0;1;52.2;20.99;70.63;2;2;7;51136839;0;0
ILHAS;1;2017;1;6946638220171;194.8;25.37;77.69;188.46;1;0;0;194.8;25.37;77.69;1;1;0;69466382;0;0
ILHAS;0;2017;2;6946638220172;43.0;26.21;77.29;188.46;1;1;0;194.8;25.37;77.69;1;1;0;69466382;0;0
ILHAS;0;2017;3;6946638220173;162.2;23.32;78.28;188.46;0;1;1;43.0;26.21;77.29;0;0;0;69466382;0;0
ILHAS;0;2017;4;6946638220174;113.0;20.35;78.93;188.46;0;0;1;162.2;23.32;78.28;0;0;0;69466382;0;0
ILHAS;0;2017;5;6946638220175;179.8;18.44;86.78;188.46;0;0;0;113.0;20.35;78.93;0;0;0;69466382;0;0
ILHAS;0;2017;6;6946638220176;197.0;16.14;84.48;188.46;0;0;0;179.8;18.44;86.78;0;0;0;69466382;0;0
ILHAS;0;2017;7;6946638220177;17.0;16.8;75.65;188.46;0;0;0;197.0;16.14;84.48;0;0;0;69466382;0;0
