nome_distrito;dengue_diagnosis;ano;mes;chave;precipitacao (mm);temperatura (°C);umidade ar (%);densidade_demografica;t-1;t-2;t-3;precipitacao (mm)-1;temperatura (°C)-1;umidade ar (%)-1;cod_distrito
SaÃºde;0.0;2018;6;446082135807829736220186;57.0;22.0;0.0;808.529.411.764.706;0.0;0.0;0.0;23.0;24.0;78.0;4460821358078297362
SaÃºde;0.0;2018;7;446082135807829736220187;26.0;23.0;0.0;808.529.411.764.706;0.0;0.0;0.0;22.0;57.0;77.0;4460821358078297362
SaÃºde;0.0;2018;8;446082135807829736220188;73.0;21.0;0.0;808.529.411.764.706;0.0;0.0;0.0;23.0;26.0;76.0;4460821358078297362
SaÃºde;0.0;2018;9;446082135807829736220189;48.0;22.0;0.0;808.529.411.764.706;0.0;0.0;0.0;21.0;73.0;79.0;4460821358078297362
SaÃºde;0.0;2018;10;4460821358078297362201810;81.0;23.0;0.0;808.529.411.764.706;0.0;0.0;0.0;22.0;48.0;77.0;4460821358078297362
SaÃºde;0.0;2018;11;4460821358078297362201811;198.0;23.0;0.0;808.529.411.764.706;0.0;0.0;0.0;23.0;81.0;81.0;4460821358078297362
SaÃºde;0.0;2018;12;4460821358078297362201812;81.0;25.0;0.0;808.529.411.764.706;0.0;0.0;0.0;23.0;198.0;81.0;4460821358078297362
Sepetiba;0.0;2018;1;-4,51878E+23;118.0;26.0;3.0;5.208.991.248.827.580;3.0;4.0;6.0;24.0;85.0;81.0;-4,51878E+18
Sepetiba;3.0;2018;2;-4,51878E+23;136.0;26.0;1.0;5.208.991.248.827.580;0.0;3.0;4.0;26.0;118.0;76.0;-4,51878E+18
Sepetiba;5.0;2018;3;-4,51878E+23;111.0;27.0;1.0;5.208.991.248.827.580;3.0;0.0;3.0;26.0;136.0;77.0;-4,51878E+18
Sepetiba;2.0;2018;4;-4,51878E+23;51.0;24.0;1.0;5.208.991.248.827.580;5.0;3.0;0.0;27.0;111.0;78.0;-4,51878E+18
Sepetiba;4.0;2018;5;-4,51878E+23;24.0;23.0;0.0;5.208.991.248.827.580;2.0;5.0;3.0;24.0;51.0;79.0;-4,51878E+18
Sepetiba;0.0;2018;6;-4,51878E+23;57.0;22.0;2.0;5.208.991.248.827.580;4.0;2.0;5.0;23.0;24.0;78.0;-4,51878E+18
Sepetiba;1.0;2018;7;-4,51878E+23;26.0;23.0;6.0;5.208.991.248.827.580;0.0;4.0;2.0;22.0;57.0;77.0;-4,51878E+18
Sepetiba;1.0;2018;8;-4,51878E+23;73.0;21.0;4.0;5.208.991.248.827.580;1.0;0.0;4.0;23.0;26.0;76.0;-4,51878E+18
Sepetiba;0.0;2018;9;-4,51878E+23;48.0;22.0;3.0;5.208.991.248.827.580;1.0;1.0;0.0;21.0;73.0;79.0;-4,51878E+18
Sepetiba;1.0;2018;10;-4,51878E+24;81.0;23.0;0.0;5.208.991.248.827.580;0.0;1.0;1.0;22.0;48.0;77.0;-4,51878E+18
Sepetiba;1.0;2018;11;-4,51878E+24;198.0;23.0;3.0;5.208.991.248.827.580;1.0;0.0;1.0;23.0;81.0;81.0;-4,51878E+18
Sepetiba;4.0;2018;12;-4,51878E+24;81.0;25.0;5.0;5.208.991.248.827.580;1.0;1.0;0.0;23.0;198.0;81.0;-4,51878E+18
SÃ£o Conrado;0.0;2018;1;536227380925073402620181;118.0;26.0;0.0;1.810.652.529.050.950;0.0;0.0;0.0;24.0;85.0;81.0;5362273809250734026
SÃ£o Conrado;0.0;2018;2;536227380925073402620182;136.0;26.0;0.0;1.810.652.529.050.950;0.0;0.0;0.0;26.0;118.0;76.0;5362273809250734026
SÃ£o Conrado;0.0;2018;3;536227380925073402620183;111.0;27.0;0.0;1.810.652.529.050.950;0.0;0.0;0.0;26.0;136.0;77.0;5362273809250734026
SÃ£o Conrado;0.0;2018;4;536227380925073402620184;51.0;24.0;1.0;1.810.652.529.050.950;0.0;0.0;0.0;27.0;111.0;78.0;5362273809250734026
SÃ£o Conrado;0.0;2018;5;536227380925073402620185;24.0;23.0;0.0;1.810.652.529.050.950;0.0;0.0;0.0;24.0;51.0;79.0;5362273809250734026
SÃ£o Conrado;0.0;2018;6;536227380925073402620186;57.0;22.0;0.0;1.810.652.529.050.950;0.0;0.0;0.0;23.0;24.0;78.0;5362273809250734026
SÃ£o Conrado;0.0;2018;7;536227380925073402620187;26.0;23.0;0.0;1.810.652.529.050.950;0.0;0.0;0.0;22.0;57.0;77.0;5362273809250734026
SÃ£o Conrado;0.0;2018;8;536227380925073402620188;73.0;21.0;0.0;1.810.652.529.050.950;0.0;0.0;0.0;23.0;26.0;76.0;5362273809250734026
SÃ£o Conrado;0.0;2018;9;536227380925073402620189;48.0;22.0;0.0;1.810.652.529.050.950;0.0;0.0;0.0;21.0;73.0;79.0;5362273809250734026
SÃ£o Conrado;0.0;2018;10;5362273809250734026201810;81.0;23.0;0.0;1.810.652.529.050.950;0.0;0.0;0.0;22.0;48.0;77.0;5362273809250734026
SÃ£o Conrado;0.0;2018;11;5362273809250734026201811;198.0;23.0;0.0;1.810.652.529.050.950;0.0;0.0;0.0;23.0;81.0;81.0;5362273809250734026
SÃ£o Conrado;0.0;2018;12;5362273809250734026201812;81.0;25.0;0.0;1.810.652.529.050.950;0.0;0.0;0.0;23.0;198.0;81.0;5362273809250734026
TauÃ¡;1.0;2018;1;544355071351169279620181;118.0;26.0;0.0;18.915.808.669.656.200;1.0;0.0;0.0;24.0;85.0;81.0;5443550713511692796
TauÃ¡;1.0;2018;2;544355071351169279620182;136.0;26.0;2.0;18.915.808.669.656.200;1.0;1.0;0.0;26.0;118.0;76.0;5443550713511692796
TauÃ¡;9.0;2018;3;544355071351169279620183;111.0;27.0;0.0;18.915.808.669.656.200;1.0;1.0;1.0;26.0;136.0;77.0;5443550713511692796
TauÃ¡;0.0;2018;4;544355071351169279620184;51.0;24.0;0.0;18.915.808.669.656.200;9.0;1.0;1.0;27.0;111.0;78.0;5443550713511692796
TauÃ¡;2.0;2018;5;544355071351169279620185;24.0;23.0;0.0;18.915.808.669.656.200;0.0;9.0;1.0;24.0;51.0;79.0;5443550713511692796
TauÃ¡;3.0;2018;6;544355071351169279620186;57.0;22.0;0.0;18.915.808.669.656.200;2.0;0.0;9.0;23.0;24.0;78.0;5443550713511692796
TauÃ¡;0.0;2018;7;544355071351169279620187;26.0;23.0;0.0;18.915.808.669.656.200;3.0;2.0;0.0;22.0;57.0;77.0;5443550713511692796
TauÃ¡;1.0;2018;8;544355071351169279620188;73.0;21.0;0.0;18.915.808.669.656.200;0.0;3.0;2.0;23.0;26.0;76.0;5443550713511692796
TauÃ¡;0.0;2018;9;544355071351169279620189;48.0;22.0;1.0;18.915.808.669.656.200;1.0;0.0;3.0;21.0;73.0;79.0;5443550713511692796
TauÃ¡;0.0;2018;10;5443550713511692796201810;81.0;23.0;1.0;18.915.808.669.656.200;0.0;1.0;0.0;22.0;48.0;77.0;5443550713511692796
TauÃ¡;0.0;2018;11;5443550713511692796201811;198.0;23.0;1.0;18.915.808.669.656.200;0.0;0.0;1.0;23.0;81.0;81.0;5443550713511692796
TauÃ¡;1.0;2018;12;5443550713511692796201812;81.0;25.0;9.0;18.915.808.669.656.200;0.0;0.0;0.0;23.0;198.0;81.0;5443550713511692796
Urca;0.0;2018;1;474611496758865589820181;118.0;26.0;0.0;32.579.862.009.486.800;0.0;0.0;0.0;24.0;85.0;81.0;4746114967588655898
Urca;0.0;2018;2;474611496758865589820182;136.0;26.0;0.0;32.579.862.009.486.800;0.0;0.0;0.0;26.0;118.0;76.0;4746114967588655898
Urca;0.0;2018;3;474611496758865589820183;111.0;27.0;0.0;32.579.862.009.486.800;0.0;0.0;0.0;26.0;136.0;77.0;4746114967588655898
Urca;0.0;2018;4;474611496758865589820184;51.0;24.0;1.0;32.579.862.009.486.800;0.0;0.0;0.0;27.0;111.0;78.0;4746114967588655898
Urca;0.0;2018;5;474611496758865589820185;24.0;23.0;0.0;32.579.862.009.486.800;0.0;0.0;0.0;24.0;51.0;79.0;4746114967588655898
Urca;0.0;2018;6;474611496758865589820186;57.0;22.0;1.0;32.579.862.009.486.800;0.0;0.0;0.0;23.0;24.0;78.0;4746114967588655898
Urca;0.0;2018;7;474611496758865589820187;26.0;23.0;0.0;32.579.862.009.486.800;0.0;0.0;0.0;22.0;57.0;77.0;4746114967588655898
Urca;0.0;2018;8;474611496758865589820188;73.0;21.0;0.0;32.579.862.009.486.800;0.0;0.0;0.0;23.0;26.0;76.0;4746114967588655898
Urca;0.0;2018;9;474611496758865589820189;48.0;22.0;0.0;32.579.862.009.486.800;0.0;0.0;0.0;21.0;73.0;79.0;4746114967588655898
Urca;0.0;2018;10;4746114967588655898201810;81.0;23.0;0.0;32.579.862.009.486.800;0.0;0.0;0.0;22.0;48.0;77.0;4746114967588655898
Urca;0.0;2018;11;4746114967588655898201811;198.0;23.0;0.0;32.579.862.009.486.800;0.0;0.0;0.0;23.0;81.0;81.0;4746114967588655898
Urca;0.0;2018;12;4746114967588655898201812;81.0;25.0;0.0;32.579.862.009.486.800;0.0;0.0;0.0;23.0;198.0;81.0;4746114967588655898
Vidigal;5.0;2018;1;525283709736044294420181;118.0;26.0;5.0;8.445.041.322.314.050;0.0;1.0;0.0;24.0;85.0;81.0;5252837097360442944
Vidigal;1.0;2018;2;525283709736044294420182;136.0;26.0;1.0;8.445.041.322.314.050;5.0;0.0;1.0;26.0;118.0;76.0;5252837097360442944
Vidigal;1.0;2018;3;525283709736044294420183;111.0;27.0;0.0;8.445.041.322.314.050;1.0;5.0;0.0;26.0;136.0;77.0;5252837097360442944
Vidigal;1.0;2018;4;525283709736044294420184;51.0;24.0;0.0;8.445.041.322.314.050;1.0;1.0;5.0;27.0;111.0;78.0;5252837097360442944
Vidigal;0.0;2018;5;525283709736044294420185;24.0;23.0;2.0;8.445.041.322.314.050;1.0;1.0;1.0;24.0;51.0;79.0;5252837097360442944
Vidigal;2.0;2018;6;525283709736044294420186;57.0;22.0;1.0;8.445.041.322.314.050;0.0;1.0;1.0;23.0;24.0;78.0;5252837097360442944
Vidigal;0.0;2018;7;525283709736044294420187;26.0;23.0;0.0;8.445.041.322.314.050;2.0;0.0;1.0;22.0;57.0;77.0;5252837097360442944
Vidigal;0.0;2018;8;525283709736044294420188;73.0;21.0;1.0;8.445.041.322.314.050;0.0;2.0;0.0;23.0;26.0;76.0;5252837097360442944
Vidigal;2.0;2018;9;525283709736044294420189;48.0;22.0;0.0;8.445.041.322.314.050;0.0;0.0;2.0;21.0;73.0;79.0;5252837097360442944
Vidigal;0.0;2018;10;5252837097360442944201810;81.0;23.0;5.0;8.445.041.322.314.050;2.0;0.0;0.0;22.0;48.0;77.0;5252837097360442944
Vidigal;0.0;2018;11;5252837097360442944201811;198.0;23.0;1.0;8.445.041.322.314.050;0.0;2.0;0.0;23.0;81.0;81.0;5252837097360442944
Vidigal;0.0;2018;12;5252837097360442944201812;81.0;25.0;1.0;8.445.041.322.314.050;0.0;0.0;2.0;23.0;198.0;81.0;5252837097360442944
Zumbi;1.0;2018;1;-1,79284E+23;118.0;26.0;0.0;13.389.944.134.078.200;0.0;0.0;0.0;24.0;85.0;81.0;-1,79284E+18
Zumbi;1.0;2018;2;-1,79284E+23;136.0;26.0;1.0;13.389.944.134.078.200;1.0;0.0;0.0;26.0;118.0;76.0;-1,79284E+18
Zumbi;0.0;2018;3;-1,79284E+23;111.0;27.0;0.0;13.389.944.134.078.200;1.0;1.0;0.0;26.0;136.0;77.0;-1,79284E+18
Zumbi;0.0;2018;4;-1,79284E+23;51.0;24.0;0.0;13.389.944.134.078.200;0.0;1.0;1.0;27.0;111.0;78.0;-1,79284E+18
Zumbi;0.0;2018;5;-1,79284E+23;24.0;23.0;0.0;13.389.944.134.078.200;0.0;0.0;1.0;24.0;51.0;79.0;-1,79284E+18
Zumbi;1.0;2018;6;-1,79284E+23;57.0;22.0;1.0;13.389.944.134.078.200;0.0;0.0;0.0;23.0;24.0;78.0;-1,79284E+18
Zumbi;1.0;2018;7;-1,79284E+23;26.0;23.0;0.0;13.389.944.134.078.200;1.0;0.0;0.0;22.0;57.0;77.0;-1,79284E+18
Zumbi;0.0;2018;8;-1,79284E+23;73.0;21.0;0.0;13.389.944.134.078.200;1.0;1.0;0.0;23.0;26.0;76.0;-1,79284E+18
Zumbi;0.0;2018;9;-1,79284E+23;48.0;22.0;0.0;13.389.944.134.078.200;0.0;1.0;1.0;21.0;73.0;79.0;-1,79284E+18
Zumbi;0.0;2018;10;-1,79284E+24;81.0;23.0;1.0;13.389.944.134.078.200;0.0;0.0;1.0;22.0;48.0;77.0;-1,79284E+18
Zumbi;0.0;2018;11;-1,79284E+24;198.0;23.0;1.0;13.389.944.134.078.200;0.0;0.0;0.0;23.0;81.0;81.0;-1,79284E+18
Zumbi;0.0;2018;12;-1,79284E+24;81.0;25.0;0.0;13.389.944.134.078.200;0.0;0.0;0.0;23.0;198.0;81.0;-1,79284E+18
CENTRO;1;2019;1;510593083238466525620191;117.6;26.66;77.85;10646.12;1;2;0;61.4;23.98;73.18;5105930832384665256
CENTRO;5;2019;2;510593083238466525620192;95.8;24.58;76.44;10646.12;1;1;2;117.6;26.66;77.85;5105930832384665256
CENTRO;6;2019;3;510593083238466525620193;80.2;22.99;78.65;10646.12;5;1;1;95.8;24.58;76.44;5105930832384665256
CENTRO;14;2019;4;510593083238466525620194;238.0;21.8;85.52;10646.12;6;5;1;80.2;22.99;78.65;5105930832384665256
CENTRO;18;2019;5;510593083238466525620195;250.6;19.06;90.15;10646.12;14;6;5;238.0;21.8;85.52;5105930832384665256
CENTRO;18;2019;6;510593083238466525620196;67.8;18.47;79.23;10646.12;18;14;6;250.6;19.06;90.15;5105930832384665256
CENTRO;4;2019;7;510593083238466525620197;134.2;13.65;80.61;10646.12;18;18;14;67.8;18.47;79.23;5105930832384665256
CENTRO;3;2019;8;510593083238466525620198;79.4;15.57;74.54;10646.12;4;18;18;134.2;13.65;80.61;5105930832384665256
CENTRO;4;2019;9;510593083238466525620199;90.8;16.91;76.06;10646.12;3;4;18;79.4;15.57;74.54;5105930832384665256
CENTRO;3;2019;10;5105930832384665256201910;277.0;20.59;78.76;10646.12;4;3;4;90.8;16.91;76.06;5105930832384665256
CENTRO;4;2019;11;5105930832384665256201911;91.2;22.24;73.57;10646.12;3;4;3;277.0;20.59;78.76;5105930832384665256
CENTRO;6;2019;12;5105930832384665256201912;19.2;24.81;61.11;10646.12;4;3;4;91.2;22.24;73.57;5105930832384665256
CENTRO SUL;0;2019;1;42969250188778071220191;117.6;26.66;77.85;3847.64;0;0;0;61.4;23.98;73.18;429692501887780712
CENTRO SUL;2;2019;2;42969250188778071220192;95.8;24.58;76.44;3847.64;0;0;0;117.6;26.66;77.85;429692501887780712
CENTRO SUL;0;2019;3;42969250188778071220193;80.2;22.99;78.65;3847.64;2;0;0;95.8;24.58;76.44;429692501887780712
CENTRO SUL;3;2019;4;42969250188778071220194;238.0;21.8;85.52;3847.64;0;2;0;80.2;22.99;78.65;429692501887780712
CENTRO SUL;12;2019;5;42969250188778071220195;250.6;19.06;90.15;3847.64;3;0;2;238.0;21.8;85.52;429692501887780712
CENTRO SUL;5;2019;6;42969250188778071220196;67.8;18.47;79.23;3847.64;12;3;0;250.6;19.06;90.15;429692501887780712
CENTRO SUL;1;2019;7;42969250188778071220197;134.2;13.65;80.61;3847.64;5;12;3;67.8;18.47;79.23;429692501887780712
CENTRO SUL;3;2019;8;42969250188778071220198;79.4;15.57;74.54;3847.64;1;5;12;134.2;13.65;80.61;429692501887780712
CENTRO SUL;1;2019;9;42969250188778071220199;90.8;16.91;76.06;3847.64;3;1;5;79.4;15.57;74.54;429692501887780712
CENTRO SUL;1;2019;10;429692501887780712201910;277.0;20.59;78.76;3847.64;1;3;1;90.8;16.91;76.06;429692501887780712
CENTRO SUL;1;2019;11;429692501887780712201911;91.2;22.24;73.57;3847.64;1;1;3;277.0;20.59;78.76;429692501887780712
CENTRO SUL;0;2019;12;429692501887780712201912;19.2;24.81;61.11;3847.64;1;1;1;91.2;22.24;73.57;429692501887780712
CRISTAL;0;2019;1;9626653260878495320191;117.6;26.66;77.85;7056.38;0;0;0;61.4;23.98;73.18;96266532608784953
CRISTAL;0;2019;2;9626653260878495320192;95.8;24.58;76.44;7056.38;0;0;0;117.6;26.66;77.85;96266532608784953
CRISTAL;0;2019;3;9626653260878495320193;80.2;22.99;78.65;7056.38;0;0;0;95.8;24.58;76.44;96266532608784953
CRISTAL;0;2019;4;9626653260878495320194;238.0;21.8;85.52;7056.38;0;0;0;80.2;22.99;78.65;96266532608784953
CRISTAL;1;2019;5;9626653260878495320195;250.6;19.06;90.15;7056.38;0;0;0;238.0;21.8;85.52;96266532608784953
CRISTAL;0;2019;6;9626653260878495320196;67.8;18.47;79.23;7056.38;1;0;0;250.6;19.06;90.15;96266532608784953
CRISTAL;1;2019;7;9626653260878495320197;134.2;13.65;80.61;7056.38;0;1;0;67.8;18.47;79.23;96266532608784953
CRISTAL;0;2019;8;9626653260878495320198;79.4;15.57;74.54;7056.38;1;0;1;134.2;13.65;80.61;96266532608784953
CRISTAL;0;2019;9;9626653260878495320199;90.8;16.91;76.06;7056.38;0;1;0;79.4;15.57;74.54;96266532608784953
CRISTAL;2;2019;10;96266532608784953201910;277.0;20.59;78.76;7056.38;0;0;1;90.8;16.91;76.06;96266532608784953
CRISTAL;1;2019;11;96266532608784953201911;91.2;22.24;73.57;7056.38;2;0;0;277.0;20.59;78.76;96266532608784953
CRISTAL;0;2019;12;96266532608784953201912;19.2;24.81;61.11;7056.38;1;2;0;91.2;22.24;73.57;96266532608784953
CRUZEIRO;1;2019;1;-6,25584E+23;117.6;26.66;77.85;9590.62;0;0;1;61.4;23.98;73.18;-6,25584E+18
CRUZEIRO;0;2019;2;-6,25584E+23;95.8;24.58;76.44;9590.62;1;0;0;117.6;26.66;77.85;-6,25584E+18
CRUZEIRO;0;2019;3;-6,25584E+23;80.2;22.99;78.65;9590.62;0;1;0;95.8;24.58;76.44;-6,25584E+18
CRUZEIRO;1;2019;4;-6,25584E+23;238.0;21.8;85.52;9590.62;0;0;1;80.2;22.99;78.65;-6,25584E+18
CRUZEIRO;4;2019;5;-6,25584E+23;250.6;19.06;90.15;9590.62;1;0;0;238.0;21.8;85.52;-6,25584E+18
CRUZEIRO;0;2019;6;-6,25584E+23;67.8;18.47;79.23;9590.62;4;1;0;250.6;19.06;90.15;-6,25584E+18
CRUZEIRO;1;2019;7;-6,25584E+23;134.2;13.65;80.61;9590.62;0;4;1;67.8;18.47;79.23;-6,25584E+18
CRUZEIRO;1;2019;8;-6,25584E+23;79.4;15.57;74.54;9590.62;1;0;4;134.2;13.65;80.61;-6,25584E+18
CRUZEIRO;0;2019;9;-6,25584E+23;90.8;16.91;76.06;9590.62;1;1;0;79.4;15.57;74.54;-6,25584E+18
CRUZEIRO;0;2019;10;-6,25584E+24;277.0;20.59;78.76;9590.62;0;1;1;90.8;16.91;76.06;-6,25584E+18
CRUZEIRO;1;2019;11;-6,25584E+24;91.2;22.24;73.57;9590.62;0;0;1;277.0;20.59;78.76;-6,25584E+18
CRUZEIRO;3;2019;12;-6,25584E+24;19.2;24.81;61.11;9590.62;1;0;0;91.2;22.24;73.57;-6,25584E+18
EIXO BALTAZAR;2;2019;1;583797243496629897420191;117.6;26.66;77.85;8375.15;0;0;1;61.4;23.98;73.18;5837972434966298974
EIXO BALTAZAR;0;2019;2;583797243496629897420192;95.8;24.58;76.44;8375.15;2;0;0;117.6;26.66;77.85;5837972434966298974
EIXO BALTAZAR;3;2019;3;583797243496629897420193;80.2;22.99;78.65;8375.15;0;2;0;95.8;24.58;76.44;5837972434966298974
EIXO BALTAZAR;18;2019;4;583797243496629897420194;238.0;21.8;85.52;8375.15;3;0;2;80.2;22.99;78.65;5837972434966298974
EIXO BALTAZAR;36;2019;5;583797243496629897420195;250.6;19.06;90.15;8375.15;18;3;0;238.0;21.8;85.52;5837972434966298974
EIXO BALTAZAR;16;2019;6;583797243496629897420196;67.8;18.47;79.23;8375.15;36;18;3;250.6;19.06;90.15;5837972434966298974
EIXO BALTAZAR;3;2019;7;583797243496629897420197;134.2;13.65;80.61;8375.15;16;36;18;67.8;18.47;79.23;5837972434966298974
EIXO BALTAZAR;1;2019;8;583797243496629897420198;79.4;15.57;74.54;8375.15;3;16;36;134.2;13.65;80.61;5837972434966298974
EIXO BALTAZAR;2;2019;9;583797243496629897420199;90.8;16.91;76.06;8375.15;1;3;16;79.4;15.57;74.54;5837972434966298974
EIXO BALTAZAR;1;2019;10;5837972434966298974201910;277.0;20.59;78.76;8375.15;2;1;3;90.8;16.91;76.06;5837972434966298974
EIXO BALTAZAR;0;2019;11;5837972434966298974201911;91.2;22.24;73.57;8375.15;1;2;1;277.0;20.59;78.76;5837972434966298974
EIXO BALTAZAR;0;2019;12;5837972434966298974201912;19.2;24.81;61.11;8375.15;0;1;2;91.2;22.24;73.57;5837972434966298974
EXTREMO SUL;0;2019;1;874148899334015607420191;117.6;26.66;77.85;300.6;1;0;0;61.4;23.98;73.18;8741488993340156074
EXTREMO SUL;0;2019;2;874148899334015607420192;95.8;24.58;76.44;300.6;0;1;0;117.6;26.66;77.85;8741488993340156074
EXTREMO SUL;1;2019;3;874148899334015607420193;80.2;22.99;78.65;300.6;0;0;1;95.8;24.58;76.44;8741488993340156074
EXTREMO SUL;2;2019;4;874148899334015607420194;238.0;21.8;85.52;300.6;1;0;0;80.2;22.99;78.65;8741488993340156074
EXTREMO SUL;0;2019;5;874148899334015607420195;250.6;19.06;90.15;300.6;2;1;0;238.0;21.8;85.52;8741488993340156074
EXTREMO SUL;2;2019;6;874148899334015607420196;67.8;18.47;79.23;300.6;0;2;1;250.6;19.06;90.15;8741488993340156074
EXTREMO SUL;1;2019;7;874148899334015607420197;134.2;13.65;80.61;300.6;2;0;2;67.8;18.47;79.23;8741488993340156074
EXTREMO SUL;0;2019;8;874148899334015607420198;79.4;15.57;74.54;300.6;1;2;0;134.2;13.65;80.61;8741488993340156074
EXTREMO SUL;0;2019;9;874148899334015607420199;90.8;16.91;76.06;300.6;0;1;2;79.4;15.57;74.54;8741488993340156074
EXTREMO SUL;0;2019;10;8741488993340156074201910;277.0;20.59;78.76;300.6;0;0;1;90.8;16.91;76.06;8741488993340156074
EXTREMO SUL;1;2019;11;8741488993340156074201911;91.2;22.24;73.57;300.6;0;0;0;277.0;20.59;78.76;8741488993340156074
EXTREMO SUL;0;2019;12;8741488993340156074201912;19.2;24.81;61.11;300.6;1;0;0;91.2;22.24;73.57;8741488993340156074
GLORIA;0;2019;1;664026761903713351520191;117.6;26.66;77.85;2324.68;1;0;0;61.4;23.98;73.18;6640267619037133515
GLORIA;0;2019;2;664026761903713351520192;95.8;24.58;76.44;2324.68;0;1;0;117.6;26.66;77.85;6640267619037133515
GLORIA;0;2019;3;664026761903713351520193;80.2;22.99;78.65;2324.68;0;0;1;95.8;24.58;76.44;6640267619037133515
GLORIA;5;2019;4;664026761903713351520194;238.0;21.8;85.52;2324.68;0;0;0;80.2;22.99;78.65;6640267619037133515
GLORIA;5;2019;5;664026761903713351520195;250.6;19.06;90.15;2324.68;5;0;0;238.0;21.8;85.52;6640267619037133515
GLORIA;1;2019;6;664026761903713351520196;67.8;18.47;79.23;2324.68;5;5;0;250.6;19.06;90.15;6640267619037133515
GLORIA;3;2019;7;664026761903713351520197;134.2;13.65;80.61;2324.68;1;5;5;67.8;18.47;79.23;6640267619037133515
GLORIA;0;2019;8;664026761903713351520198;79.4;15.57;74.54;2324.68;3;1;5;134.2;13.65;80.61;6640267619037133515
GLORIA;1;2019;9;664026761903713351520199;90.8;16.91;76.06;2324.68;0;3;1;79.4;15.57;74.54;6640267619037133515
GLORIA;1;2019;10;6640267619037133515201910;277.0;20.59;78.76;2324.68;1;0;3;90.8;16.91;76.06;6640267619037133515
GLORIA;0;2019;11;6640267619037133515201911;91.2;22.24;73.57;2324.68;1;1;0;277.0;20.59;78.76;6640267619037133515
GLORIA;1;2019;12;6640267619037133515201912;19.2;24.81;61.11;2324.68;0;1;1;91.2;22.24;73.57;6640267619037133515
HUMAITA NAVEGANTES;1;2019;1;-8,01403E+23;117.6;26.66;77.85;2891.4;0;0;0;61.4;23.98;73.18;-8,01403E+18
HUMAITA NAVEGANTES;1;2019;2;-8,01403E+23;95.8;24.58;76.44;2891.4;1;0;0;117.6;26.66;77.85;-8,01403E+18
HUMAITA NAVEGANTES;1;2019;3;-8,01403E+23;80.2;22.99;78.65;2891.4;1;1;0;95.8;24.58;76.44;-8,01403E+18
HUMAITA NAVEGANTES;6;2019;4;-8,01403E+23;238.0;21.8;85.52;2891.4;1;1;1;80.2;22.99;78.65;-8,01403E+18
HUMAITA NAVEGANTES;3;2019;5;-8,01403E+23;250.6;19.06;90.15;2891.4;6;1;1;238.0;21.8;85.52;-8,01403E+18
HUMAITA NAVEGANTES;4;2019;6;-8,01403E+23;67.8;18.47;79.23;2891.4;3;6;1;250.6;19.06;90.15;-8,01403E+18
HUMAITA NAVEGANTES;0;2019;7;-8,01403E+23;134.2;13.65;80.61;2891.4;4;3;6;67.8;18.47;79.23;-8,01403E+18
HUMAITA NAVEGANTES;0;2019;8;-8,01403E+23;79.4;15.57;74.54;2891.4;0;4;3;134.2;13.65;80.61;-8,01403E+18
HUMAITA NAVEGANTES;0;2019;9;-8,01403E+23;90.8;16.91;76.06;2891.4;0;0;4;79.4;15.57;74.54;-8,01403E+18
HUMAITA NAVEGANTES;1;2019;10;-8,01403E+24;277.0;20.59;78.76;2891.4;0;0;0;90.8;16.91;76.06;-8,01403E+18
HUMAITA NAVEGANTES;0;2019;11;-8,01403E+24;91.2;22.24;73.57;2891.4;1;0;0;277.0;20.59;78.76;-8,01403E+18
HUMAITA NAVEGANTES;0;2019;12;-8,01403E+24;19.2;24.81;61.11;2891.4;0;1;0;91.2;22.24;73.57;-8,01403E+18
ILHAS;1;2019;1;-3,66655E+23;117.6;26.66;77.85;188.46;0;0;0;61.4;23.98;73.18;-3,66655E+18
ILHAS;0;2019;2;-3,66655E+23;95.8;24.58;76.44;188.46;1;0;0;117.6;26.66;77.85;-3,66655E+18
ILHAS;0;2019;3;-3,66655E+23;80.2;22.99;78.65;188.46;0;1;0;95.8;24.58;76.44;-3,66655E+18
ILHAS;0;2019;4;-3,66655E+23;238.0;21.8;85.52;188.46;0;0;1;80.2;22.99;78.65;-3,66655E+18
ILHAS;0;2019;5;-3,66655E+23;250.6;19.06;90.15;188.46;0;0;0;238.0;21.8;85.52;-3,66655E+18
ILHAS;0;2019;6;-3,66655E+23;67.8;18.47;79.23;188.46;0;0;0;250.6;19.06;90.15;-3,66655E+18
ILHAS;0;2019;7;-3,66655E+23;134.2;13.65;80.61;188.46;0;0;0;67.8;18.47;79.23;-3,66655E+18
ILHAS;0;2019;8;-3,66655E+23;79.4;15.57;74.54;188.46;0;0;0;134.2;13.65;80.61;-3,66655E+18
ILHAS;1;2019;9;-3,66655E+23;90.8;16.91;76.06;188.46;0;0;0;79.4;15.57;74.54;-3,66655E+18
ILHAS;0;2019;10;-3,66655E+24;277.0;20.59;78.76;188.46;1;0;0;90.8;16.91;76.06;-3,66655E+18
ILHAS;0;2019;11;-3,66655E+24;91.2;22.24;73.57;188.46;0;1;0;277.0;20.59;78.76;-3,66655E+18
ILHAS;0;2019;12;-3,66655E+24;19.2;24.81;61.11;188.46;0;0;1;91.2;22.24;73.57;-3,66655E+18
LESTE;0;2019;1;621874971739477541220191;117.6;26.66;77.85;7417.85;0;2;3;61.4;23.98;73.18;6218749717394775412
LESTE;2;2019;2;621874971739477541220192;95.8;24.58;76.44;7417.85;0;0;2;117.6;26.66;77.85;6218749717394775412
