nome_distrito;dengue_diagnosis;ano;mes;chave;precipitacao (mm);temperatura (°C);umidade ar (%);densidade_demografica;t-1;t-2;t-3;precipitacao (mm)-1;temperatura (°C)-1;umidade ar (%)-1;cod_distrito
CocotÃ¡;1.0;2019;4;-224723255788999557020194;379.0;26.0;0.0;106.87406651703735;0.0;0.0;0.0;27.0;395.0;79.0;-2247232557889995570
CocotÃ¡;0.0;2019;5;-224723255788999557020195;116.0;25.0;0.0;106.87406651703735;1.0;0.0;0.0;26.0;379.0;76.0;-2247232557889995570
CocotÃ¡;1.0;2019;6;-224723255788999557020196;64.0;23.0;0.0;106.87406651703735;0.0;1.0;0.0;25.0;116.0;78.0;-2247232557889995570
CocotÃ¡;0.0;2019;7;-224723255788999557020197;43.0;22.0;1.0;106.87406651703735;1.0;0.0;1.0;23.0;64.0;75.0;-2247232557889995570
CocotÃ¡;0.0;2019;8;-224723255788999557020198;78.0;21.0;0.0;106.87406651703735;0.0;1.0;0.0;22.0;43.0;72.0;-2247232557889995570
CocotÃ¡;0.0;2019;9;-224723255788999557020199;92.0;22.0;0.0;106.87406651703735;0.0;0.0;1.0;21.0;78.0;75.0;-2247232557889995570
CocotÃ¡;0.0;2019;10;-2247232557889995570201910;59.0;24.0;0.0;106.87406651703735;0.0;0.0;0.0;22.0;92.0;82.0;-2247232557889995570
CocotÃ¡;1.0;2019;11;-2247232557889995570201911;101.0;22.0;0.0;106.87406651703735;0.0;0.0;0.0;24.0;59.0;80.0;-2247232557889995570
CocotÃ¡;0.0;2019;12;-2247232557889995570201912;84.0;24.0;0.0;106.87406651703735;1.0;0.0;0.0;22.0;101.0;85.0;-2247232557889995570
Copacabana;2.0;2019;1;554526847157015118620191;49.0;28.0;9.0;383.39147016508576;1.0;1.0;2.0;25.0;81.0;77.0;5545268471570151186
Copacabana;7.0;2019;2;554526847157015118620192;298.0;27.0;3.0;383.39147016508576;2.0;1.0;1.0;28.0;49.0;74.0;5545268471570151186
Copacabana;3.0;2019;3;554526847157015118620193;395.0;27.0;2.0;383.39147016508576;7.0;2.0;1.0;27.0;298.0;77.0;5545268471570151186
Copacabana;17.0;2019;4;554526847157015118620194;379.0;26.0;3.0;383.39147016508576;3.0;7.0;2.0;27.0;395.0;79.0;5545268471570151186
Copacabana;17.0;2019;5;554526847157015118620195;116.0;25.0;2.0;383.39147016508576;17.0;3.0;7.0;26.0;379.0;76.0;5545268471570151186
Copacabana;6.0;2019;6;554526847157015118620196;64.0;23.0;1.0;383.39147016508576;17.0;17.0;3.0;25.0;116.0;78.0;5545268471570151186
Copacabana;4.0;2019;7;554526847157015118620197;43.0;22.0;2.0;383.39147016508576;6.0;17.0;17.0;23.0;64.0;75.0;5545268471570151186
Copacabana;1.0;2019;8;554526847157015118620198;78.0;21.0;1.0;383.39147016508576;4.0;6.0;17.0;22.0;43.0;72.0;5545268471570151186
Copacabana;5.0;2019;9;554526847157015118620199;92.0;22.0;1.0;383.39147016508576;1.0;4.0;6.0;21.0;78.0;75.0;5545268471570151186
Copacabana;4.0;2019;10;5545268471570151186201910;59.0;24.0;2.0;383.39147016508576;5.0;1.0;4.0;22.0;92.0;82.0;5545268471570151186
Copacabana;2.0;2019;11;5545268471570151186201911;101.0;22.0;7.0;383.39147016508576;4.0;5.0;1.0;24.0;59.0;80.0;5545268471570151186
Copacabana;3.0;2019;12;5545268471570151186201912;84.0;24.0;3.0;383.39147016508576;2.0;4.0;5.0;22.0;101.0;85.0;5545268471570151186
Cordovil;2.0;2019;1;583957222892669562420191;49.0;28.0;1.0;125.87364654635971;0.0;2.0;2.0;25.0;81.0;77.0;5839572228926695624
Cordovil;0.0;2019;2;583957222892669562420192;298.0;27.0;2.0;125.87364654635971;2.0;0.0;2.0;28.0;49.0;74.0;5839572228926695624
Cordovil;9.0;2019;3;583957222892669562420193;395.0;27.0;4.0;125.87364654635971;0.0;2.0;0.0;27.0;298.0;77.0;5839572228926695624
Cordovil;8.0;2019;4;583957222892669562420194;379.0;26.0;2.0;125.87364654635971;9.0;0.0;2.0;27.0;395.0;79.0;5839572228926695624
Cordovil;18.0;2019;5;583957222892669562420195;116.0;25.0;0.0;125.87364654635971;8.0;9.0;0.0;26.0;379.0;76.0;5839572228926695624
Cordovil;4.0;2019;6;583957222892669562420196;64.0;23.0;1.0;125.87364654635971;18.0;8.0;9.0;25.0;116.0;78.0;5839572228926695624
Cordovil;1.0;2019;7;583957222892669562420197;43.0;22.0;2.0;125.87364654635971;4.0;18.0;8.0;23.0;64.0;75.0;5839572228926695624
Cordovil;1.0;2019;8;583957222892669562420198;78.0;21.0;2.0;125.87364654635971;1.0;4.0;18.0;22.0;43.0;72.0;5839572228926695624
Cordovil;1.0;2019;9;583957222892669562420199;92.0;22.0;0.0;125.87364654635971;1.0;1.0;4.0;21.0;78.0;75.0;5839572228926695624
Cordovil;0.0;2019;10;5839572228926695624201910;59.0;24.0;2.0;125.87364654635971;1.0;1.0;1.0;22.0;92.0;82.0;5839572228926695624
Cordovil;1.0;2019;11;5839572228926695624201911;101.0;22.0;0.0;125.87364654635971;0.0;1.0;1.0;24.0;59.0;80.0;5839572228926695624
Cordovil;0.0;2019;12;5839572228926695624201912;84.0;24.0;9.0;125.87364654635971;1.0;0.0;1.0;22.0;101.0;85.0;5839572228926695624
Flamengo;1.0;2019;1;-387580445394456222520191;49.0;28.0;0.0;326.466512786248;0.0;0.0;0.0;25.0;81.0;77.0;-3875804453944562225
Flamengo;0.0;2019;2;-387580445394456222520192;298.0;27.0;0.0;326.466512786248;1.0;0.0;0.0;28.0;49.0;74.0;-3875804453944562225
Flamengo;2.0;2019;3;-387580445394456222520193;395.0;27.0;0.0;326.466512786248;0.0;1.0;0.0;27.0;298.0;77.0;-3875804453944562225
Flamengo;8.0;2019;4;-387580445394456222520194;379.0;26.0;0.0;326.466512786248;2.0;0.0;1.0;27.0;395.0;79.0;-3875804453944562225
Flamengo;6.0;2019;5;-387580445394456222520195;116.0;25.0;0.0;326.466512786248;8.0;2.0;0.0;26.0;379.0;76.0;-3875804453944562225
Flamengo;3.0;2019;6;-387580445394456222520196;64.0;23.0;0.0;326.466512786248;6.0;8.0;2.0;25.0;116.0;78.0;-3875804453944562225
Flamengo;1.0;2019;7;-387580445394456222520197;43.0;22.0;0.0;326.466512786248;3.0;6.0;8.0;23.0;64.0;75.0;-3875804453944562225
Flamengo;0.0;2019;8;-387580445394456222520198;78.0;21.0;0.0;326.466512786248;1.0;3.0;6.0;22.0;43.0;72.0;-3875804453944562225
Flamengo;0.0;2019;9;-387580445394456222520199;92.0;22.0;0.0;326.466512786248;0.0;1.0;3.0;21.0;78.0;75.0;-3875804453944562225
Flamengo;2.0;2019;10;-3875804453944562225201910;59.0;24.0;1.0;326.466512786248;0.0;0.0;1.0;22.0;92.0;82.0;-3875804453944562225
Flamengo;0.0;2019;11;-3875804453944562225201911;101.0;22.0;0.0;326.466512786248;2.0;0.0;0.0;24.0;59.0;80.0;-3875804453944562225
Flamengo;3.0;2019;12;-3875804453944562225201912;84.0;24.0;2.0;326.466512786248;0.0;2.0;0.0;22.0;101.0;85.0;-3875804453944562225
Freguesia (Ilha Do Governador);1.0;2019;1;-282532381237798874220191;49.0;28.0;0.0;51.46272063899024;0.0;0.0;0.0;25.0;81.0;77.0;-2825323812377988742
Freguesia (Ilha Do Governador);1.0;2019;2;-282532381237798874220192;298.0;27.0;1.0;51.46272063899024;1.0;0.0;0.0;28.0;49.0;74.0;-2825323812377988742
Freguesia (Ilha Do Governador);0.0;2019;3;-282532381237798874220193;395.0;27.0;0.0;51.46272063899024;1.0;1.0;0.0;27.0;298.0;77.0;-2825323812377988742
Freguesia (Ilha Do Governador);2.0;2019;4;-282532381237798874220194;379.0;26.0;0.0;51.46272063899024;0.0;1.0;1.0;27.0;395.0;79.0;-2825323812377988742
Freguesia (Ilha Do Governador);0.0;2019;5;-282532381237798874220195;116.0;25.0;0.0;51.46272063899024;2.0;0.0;1.0;26.0;379.0;76.0;-2825323812377988742
Freguesia (Ilha Do Governador);0.0;2019;6;-282532381237798874220196;64.0;23.0;0.0;51.46272063899024;0.0;2.0;0.0;25.0;116.0;78.0;-2825323812377988742
Freguesia (Ilha Do Governador);0.0;2019;7;-282532381237798874220197;43.0;22.0;0.0;51.46272063899024;0.0;0.0;2.0;23.0;64.0;75.0;-2825323812377988742
Freguesia (Ilha Do Governador);1.0;2019;8;-282532381237798874220198;78.0;21.0;0.0;51.46272063899024;0.0;0.0;0.0;22.0;43.0;72.0;-2825323812377988742
Freguesia (Ilha Do Governador);0.0;2019;9;-282532381237798874220199;92.0;22.0;0.0;51.46272063899024;1.0;0.0;0.0;21.0;78.0;75.0;-2825323812377988742
Freguesia (Ilha Do Governador);0.0;2019;10;-2825323812377988742201910;59.0;24.0;1.0;51.46272063899024;0.0;1.0;0.0;22.0;92.0;82.0;-2825323812377988742
Freguesia (Ilha Do Governador);0.0;2019;11;-2825323812377988742201911;101.0;22.0;1.0;51.46272063899024;0.0;0.0;1.0;24.0;59.0;80.0;-2825323812377988742
Freguesia (Ilha Do Governador);0.0;2019;12;-2825323812377988742201912;84.0;24.0;0.0;51.46272063899024;0.0;0.0;0.0;22.0;101.0;85.0;-2825323812377988742
Gamboa;1.0;2019;1;549326778011795349020191;49.0;28.0;3.0;126.49826579207476;0.0;1.0;0.0;25.0;81.0;77.0;5493267780117953490
Gamboa;1.0;2019;2;549326778011795349020192;298.0;27.0;0.0;126.49826579207476;1.0;0.0;1.0;28.0;49.0;74.0;5493267780117953490
Gamboa;0.0;2019;3;549326778011795349020193;395.0;27.0;2.0;126.49826579207476;1.0;1.0;0.0;27.0;298.0;77.0;5493267780117953490
Gamboa;6.0;2019;4;549326778011795349020194;379.0;26.0;0.0;126.49826579207476;0.0;1.0;1.0;27.0;395.0;79.0;5493267780117953490
Gamboa;2.0;2019;5;549326778011795349020195;116.0;25.0;0.0;126.49826579207476;6.0;0.0;1.0;26.0;379.0;76.0;5493267780117953490
Gamboa;0.0;2019;6;549326778011795349020196;64.0;23.0;0.0;126.49826579207476;2.0;6.0;0.0;25.0;116.0;78.0;5493267780117953490
Gamboa;0.0;2019;7;549326778011795349020197;43.0;22.0;0.0;126.49826579207476;0.0;2.0;6.0;23.0;64.0;75.0;5493267780117953490
Gamboa;0.0;2019;8;549326778011795349020198;78.0;21.0;1.0;126.49826579207476;0.0;0.0;2.0;22.0;43.0;72.0;5493267780117953490
Gamboa;0.0;2019;9;549326778011795349020199;92.0;22.0;0.0;126.49826579207476;0.0;0.0;0.0;21.0;78.0;75.0;5493267780117953490
Gamboa;0.0;2019;10;5493267780117953490201910;59.0;24.0;1.0;126.49826579207476;0.0;0.0;0.0;22.0;92.0;82.0;5493267780117953490
Gamboa;1.0;2019;11;5493267780117953490201911;101.0;22.0;1.0;126.49826579207476;0.0;0.0;0.0;24.0;59.0;80.0;5493267780117953490
Gamboa;0.0;2019;12;5493267780117953490201912;84.0;24.0;0.0;126.49826579207476;1.0;0.0;0.0;22.0;101.0;85.0;5493267780117953490
GlÃ³ria;0.0;2019;1;606372476379021997620191;49.0;28.0;0.0;91.00880624506622;0.0;0.0;0.0;25.0;81.0;77.0;6063724763790219976
GlÃ³ria;0.0;2019;2;606372476379021997620192;298.0;27.0;0.0;91.00880624506622;0.0;0.0;0.0;28.0;49.0;74.0;6063724763790219976
GlÃ³ria;2.0;2019;3;606372476379021997620193;395.0;27.0;0.0;91.00880624506622;0.0;0.0;0.0;27.0;298.0;77.0;6063724763790219976
GlÃ³ria;5.0;2019;4;606372476379021997620194;379.0;26.0;0.0;91.00880624506622;2.0;0.0;0.0;27.0;395.0;79.0;6063724763790219976
GlÃ³ria;5.0;2019;5;606372476379021997620195;116.0;25.0;0.0;91.00880624506622;5.0;2.0;0.0;26.0;379.0;76.0;6063724763790219976
GlÃ³ria;2.0;2019;6;606372476379021997620196;64.0;23.0;0.0;91.00880624506622;5.0;5.0;2.0;25.0;116.0;78.0;6063724763790219976
GlÃ³ria;1.0;2019;7;606372476379021997620197;43.0;22.0;0.0;91.00880624506622;2.0;5.0;5.0;23.0;64.0;75.0;6063724763790219976
GlÃ³ria;0.0;2019;8;606372476379021997620198;78.0;21.0;0.0;91.00880624506622;1.0;2.0;5.0;22.0;43.0;72.0;6063724763790219976
GlÃ³ria;0.0;2019;9;606372476379021997620199;92.0;22.0;0.0;91.00880624506622;0.0;1.0;2.0;21.0;78.0;75.0;6063724763790219976
GlÃ³ria;0.0;2019;10;6063724763790219976201910;59.0;24.0;0.0;91.00880624506622;0.0;0.0;1.0;22.0;92.0;82.0;6063724763790219976
GlÃ³ria;0.0;2019;11;6063724763790219976201911;101.0;22.0;0.0;91.00880624506622;0.0;0.0;0.0;24.0;59.0;80.0;6063724763790219976
GlÃ³ria;1.0;2019;12;6063724763790219976201912;84.0;24.0;2.0;91.00880624506622;0.0;0.0;0.0;22.0;101.0;85.0;6063724763790219976
Grumari;0.0;2019;1;-155379325962996987320191;49.0;28.0;0.0;0.18685460682585325;0.0;0.0;0.0;25.0;81.0;77.0;-1553793259629969873
Grumari;0.0;2019;2;-155379325962996987320192;298.0;27.0;0.0;0.18685460682585325;0.0;0.0;0.0;28.0;49.0;74.0;-1553793259629969873
Grumari;0.0;2019;3;-155379325962996987320193;395.0;27.0;0.0;0.18685460682585325;0.0;0.0;0.0;27.0;298.0;77.0;-1553793259629969873
Grumari;0.0;2019;4;-155379325962996987320194;379.0;26.0;0.0;0.18685460682585325;0.0;0.0;0.0;27.0;395.0;79.0;-1553793259629969873
Grumari;0.0;2019;5;-155379325962996987320195;116.0;25.0;0.0;0.18685460682585325;0.0;0.0;0.0;26.0;379.0;76.0;-1553793259629969873
Grumari;0.0;2019;6;-155379325962996987320196;64.0;23.0;0.0;0.18685460682585325;0.0;0.0;0.0;25.0;116.0;78.0;-1553793259629969873
Grumari;0.0;2019;7;-155379325962996987320197;43.0;22.0;0.0;0.18685460682585325;0.0;0.0;0.0;23.0;64.0;75.0;-1553793259629969873
Grumari;2.0;2019;8;-155379325962996987320198;78.0;21.0;0.0;0.18685460682585325;0.0;0.0;0.0;22.0;43.0;72.0;-1553793259629969873
Grumari;0.0;2019;9;-155379325962996987320199;92.0;22.0;0.0;0.18685460682585325;2.0;0.0;0.0;21.0;78.0;75.0;-1553793259629969873
Grumari;1.0;2019;10;-1553793259629969873201910;59.0;24.0;0.0;0.18685460682585325;0.0;2.0;0.0;22.0;92.0;82.0;-1553793259629969873
Grumari;0.0;2019;11;-1553793259629969873201911;101.0;22.0;0.0;0.18685460682585325;1.0;0.0;2.0;24.0;59.0;80.0;-1553793259629969873
Grumari;0.0;2019;12;-1553793259629969873201912;84.0;24.0;0.0;0.18685460682585325;0.0;1.0;0.0;22.0;101.0;85.0;-1553793259629969873
Guaratiba;15.0;2019;1;-532725557610382605720191;49.0;28.0;44.0;8.472516795554446;4.0;2.0;2.0;25.0;81.0;77.0;-5327255576103826057
Guaratiba;21.0;2019;2;-532725557610382605720192;298.0;27.0;46.0;8.472516795554446;15.0;4.0;2.0;28.0;49.0;74.0;-5327255576103826057
Guaratiba;54.0;2019;3;-532725557610382605720193;395.0;27.0;14.0;8.472516795554446;21.0;15.0;4.0;27.0;298.0;77.0;-5327255576103826057
Guaratiba;136.0;2019;4;-532725557610382605720194;379.0;26.0;2.0;8.472516795554446;54.0;21.0;15.0;27.0;395.0;79.0;-5327255576103826057
Guaratiba;285.0;2019;5;-532725557610382605720195;116.0;25.0;4.0;8.472516795554446;136.0;54.0;21.0;26.0;379.0;76.0;-5327255576103826057
Guaratiba;121.0;2019;6;-532725557610382605720196;64.0;23.0;1.0;8.472516795554446;285.0;136.0;54.0;25.0;116.0;78.0;-5327255576103826057
Guaratiba;33.0;2019;7;-532725557610382605720197;43.0;22.0;2.0;8.472516795554446;121.0;285.0;136.0;23.0;64.0;75.0;-5327255576103826057
Guaratiba;10.0;2019;8;-532725557610382605720198;78.0;21.0;2.0;8.472516795554446;33.0;121.0;285.0;22.0;43.0;72.0;-5327255576103826057
Guaratiba;7.0;2019;9;-532725557610382605720199;92.0;22.0;4.0;8.472516795554446;10.0;33.0;121.0;21.0;78.0;75.0;-5327255576103826057
Guaratiba;7.0;2019;10;-5327255576103826057201910;59.0;24.0;15.0;8.472516795554446;7.0;10.0;33.0;22.0;92.0;82.0;-5327255576103826057
Guaratiba;3.0;2019;11;-5327255576103826057201911;101.0;22.0;21.0;8.472516795554446;7.0;7.0;10.0;24.0;59.0;80.0;-5327255576103826057
Guaratiba;13.0;2019;12;-5327255576103826057201912;84.0;24.0;54.0;8.472516795554446;3.0;7.0;7.0;22.0;101.0;85.0;-5327255576103826057
GÃ¡vea;1.0;2019;1;861348623778488352920191;49.0;28.0;1.0;66.62746937509692;1.0;0.0;0.0;25.0;81.0;77.0;8613486237784883529
GÃ¡vea;0.0;2019;2;861348623778488352920192;298.0;27.0;0.0;66.62746937509692;1.0;1.0;0.0;28.0;49.0;74.0;8613486237784883529
GÃ¡vea;3.0;2019;3;861348623778488352920193;395.0;27.0;0.0;66.62746937509692;0.0;1.0;1.0;27.0;298.0;77.0;8613486237784883529
GÃ¡vea;6.0;2019;4;861348623778488352920194;379.0;26.0;0.0;66.62746937509692;3.0;0.0;1.0;27.0;395.0;79.0;8613486237784883529
GÃ¡vea;16.0;2019;5;861348623778488352920195;116.0;25.0;0.0;66.62746937509692;6.0;3.0;0.0;26.0;379.0;76.0;8613486237784883529
GÃ¡vea;7.0;2019;6;861348623778488352920196;64.0;23.0;0.0;66.62746937509692;16.0;6.0;3.0;25.0;116.0;78.0;8613486237784883529
GÃ¡vea;2.0;2019;7;861348623778488352920197;43.0;22.0;0.0;66.62746937509692;7.0;16.0;6.0;23.0;64.0;75.0;8613486237784883529
GÃ¡vea;0.0;2019;8;861348623778488352920198;78.0;21.0;0.0;66.62746937509692;2.0;7.0;16.0;22.0;43.0;72.0;8613486237784883529
GÃ¡vea;0.0;2019;9;861348623778488352920199;92.0;22.0;1.0;66.62746937509692;0.0;2.0;7.0;21.0;78.0;75.0;8613486237784883529
GÃ¡vea;0.0;2019;10;8613486237784883529201910;59.0;24.0;1.0;66.62746937509692;0.0;0.0;2.0;22.0;92.0;82.0;8613486237784883529
GÃ¡vea;1.0;2019;11;8613486237784883529201911;101.0;22.0;0.0;66.62746937509692;0.0;0.0;0.0;24.0;59.0;80.0;8613486237784883529
GÃ¡vea;1.0;2019;12;8613486237784883529201912;84.0;24.0;3.0;66.62746937509692;1.0;0.0;0.0;22.0;101.0;85.0;8613486237784883529
Ipanema;0.0;2019;1;487555341339885825020191;49.0;28.0;0.0;148.8086550617524;0.0;0.0;0.0;25.0;81.0;77.0;4875553413398858250
Ipanema;1.0;2019;2;487555341339885825020192;298.0;27.0;0.0;148.8086550617524;0.0;0.0;0.0;28.0;49.0;74.0;4875553413398858250
Ipanema;1.0;2019;3;487555341339885825020193;395.0;27.0;0.0;148.8086550617524;1.0;0.0;0.0;27.0;298.0;77.0;4875553413398858250
Ipanema;4.0;2019;4;487555341339885825020194;379.0;26.0;1.0;148.8086550617524;1.0;1.0;0.0;27.0;395.0;79.0;4875553413398858250
Ipanema;11.0;2019;5;487555341339885825020195;116.0;25.0;0.0;148.8086550617524;4.0;1.0;1.0;26.0;379.0;76.0;4875553413398858250
Ipanema;2.0;2019;6;487555341339885825020196;64.0;23.0;0.0;148.8086550617524;11.0;4.0;1.0;25.0;116.0;78.0;4875553413398858250
Ipanema;2.0;2019;7;487555341339885825020197;43.0;22.0;0.0;148.8086550617524;2.0;11.0;4.0;23.0;64.0;75.0;4875553413398858250
Ipanema;1.0;2019;8;487555341339885825020198;78.0;21.0;0.0;148.8086550617524;2.0;2.0;11.0;22.0;43.0;72.0;4875553413398858250
Ipanema;0.0;2019;9;487555341339885825020199;92.0;22.0;0.0;148.8086550617524;1.0;2.0;2.0;21.0;78.0;75.0;4875553413398858250
Ipanema;0.0;2019;10;4875553413398858250201910;59.0;24.0;0.0;148.8086550617524;0.0;1.0;2.0;22.0;92.0;82.0;4875553413398858250
Ipanema;0.0;2019;11;4875553413398858250201911;101.0;22.0;1.0;148.8086550617524;0.0;0.0;1.0;24.0;59.0;80.0;4875553413398858250
Ipanema;1.0;2019;12;4875553413398858250201912;84.0;24.0;1.0;148.8086550617524;0.0;0.0;0.0;22.0;101.0;85.0;4875553413398858250
Jardim Carioca;1.0;2019;1;54296712516975980320191;49.0;28.0;2.0;164.6212571710567;0.0;0.0;0.0;25.0;81.0;77.0;542967125169759803
Jardim Carioca;1.0;2019;2;54296712516975980320192;298.0;27.0;6.0;164.6212571710567;1.0;0.0;0.0;28.0;49.0;74.0;542967125169759803
Jardim Carioca;4.0;2019;3;54296712516975980320193;395.0;27.0;4.0;164.6212571710567;1.0;1.0;0.0;27.0;298.0;77.0;542967125169759803
Jardim Carioca;2.0;2019;4;54296712516975980320194;379.0;26.0;3.0;164.6212571710567;4.0;1.0;1.0;27.0;395.0;79.0;542967125169759803
Jardim Carioca;8.0;2019;5;54296712516975980320195;116.0;25.0;1.0;164.6212571710567;2.0;4.0;1.0;26.0;379.0;76.0;542967125169759803
Jardim Carioca;2.0;2019;6;54296712516975980320196;64.0;23.0;1.0;164.6212571710567;8.0;2.0;4.0;25.0;116.0;78.0;542967125169759803
Jardim Carioca;2.0;2019;7;54296712516975980320197;43.0;22.0;0.0;164.6212571710567;2.0;8.0;2.0;23.0;64.0;75.0;542967125169759803
Jardim Carioca;1.0;2019;8;54296712516975980320198;78.0;21.0;0.0;164.6212571710567;2.0;2.0;8.0;22.0;43.0;72.0;542967125169759803
Jardim Carioca;0.0;2019;9;54296712516975980320199;92.0;22.0;0.0;164.6212571710567;1.0;2.0;2.0;21.0;78.0;75.0;542967125169759803
Jardim Carioca;1.0;2019;10;542967125169759803201910;59.0;24.0;1.0;164.6212571710567;0.0;1.0;2.0;22.0;92.0;82.0;542967125169759803
Jardim Carioca;0.0;2019;11;542967125169759803201911;101.0;22.0;1.0;164.6212571710567;1.0;0.0;1.0;24.0;59.0;80.0;542967125169759803
Jardim Carioca;1.0;2019;12;542967125169759803201912;84.0;24.0;4.0;164.6212571710567;0.0;1.0;0.0;22.0;101.0;85.0;542967125169759803
Jardim Guanabara;2.0;2019;1;-664868923753939700120191;49.0;28.0;1.0;107.91591128856173;1.0;0.0;0.0;25.0;81.0;77.0;-6648689237539397001
Jardim Guanabara;1.0;2019;2;-664868923753939700120192;298.0;27.0;1.0;107.91591128856173;2.0;1.0;0.0;28.0;49.0;74.0;-6648689237539397001
Jardim Guanabara;0.0;2019;3;-664868923753939700120193;395.0;27.0;0.0;107.91591128856173;1.0;2.0;1.0;27.0;298.0;77.0;-6648689237539397001
Jardim Guanabara;1.0;2019;4;-664868923753939700120194;379.0;26.0;4.0;107.91591128856173;0.0;1.0;2.0;27.0;395.0;79.0;-6648689237539397001
Jardim Guanabara;0.0;2019;5;-664868923753939700120195;116.0;25.0;3.0;107.91591128856173;1.0;0.0;1.0;26.0;379.0;76.0;-6648689237539397001
Jardim Guanabara;2.0;2019;6;-664868923753939700120196;64.0;23.0;2.0;107.91591128856173;0.0;1.0;0.0;25.0;116.0;78.0;-6648689237539397001
Jardim Guanabara;1.0;2019;7;-664868923753939700120197;43.0;22.0;0.0;107.91591128856173;2.0;0.0;1.0;23.0;64.0;75.0;-6648689237539397001
Jardim Guanabara;0.0;2019;8;-664868923753939700120198;78.0;21.0;0.0;107.91591128856173;1.0;2.0;0.0;22.0;43.0;72.0;-6648689237539397001
Jardim Guanabara;0.0;2019;9;-664868923753939700120199;92.0;22.0;1.0;107.91591128856173;0.0;1.0;2.0;21.0;78.0;75.0;-6648689237539397001
Jardim Guanabara;0.0;2019;10;-6648689237539397001201910;59.0;24.0;2.0;107.91591128856173;0.0;0.0;1.0;22.0;92.0;82.0;-6648689237539397001
Jardim Guanabara;1.0;2019;11;-6648689237539397001201911;101.0;22.0;1.0;107.91591128856173;0.0;0.0;0.0;24.0;59.0;80.0;-6648689237539397001
Jardim Guanabara;0.0;2019;12;-6648689237539397001201912;84.0;24.0;0.0;107.91591128856173;1.0;0.0;0.0;22.0;101.0;85.0;-6648689237539397001
JoÃ¡;0.0;2019;1;271324904549728382320191;49.0;28.0;0.0;5.199337160442682;0.0;0.0;0.0;25.0;81.0;77.0;2713249045497283823
JoÃ¡;0.0;2019;2;271324904549728382320192;298.0;27.0;0.0;5.199337160442682;0.0;0.0;0.0;28.0;49.0;74.0;2713249045497283823
JoÃ¡;0.0;2019;3;271324904549728382320193;395.0;27.0;0.0;5.199337160442682;0.0;0.0;0.0;27.0;298.0;77.0;2713249045497283823
JoÃ¡;0.0;2019;4;271324904549728382320194;379.0;26.0;0.0;5.199337160442682;0.0;0.0;0.0;27.0;395.0;79.0;2713249045497283823
JoÃ¡;0.0;2019;5;271324904549728382320195;116.0;25.0;0.0;5.199337160442682;0.0;0.0;0.0;26.0;379.0;76.0;2713249045497283823
JoÃ¡;0.0;2019;6;271324904549728382320196;64.0;23.0;0.0;5.199337160442682;0.0;0.0;0.0;25.0;116.0;78.0;2713249045497283823
JoÃ¡;0.0;2019;7;271324904549728382320197;43.0;22.0;0.0;5.199337160442682;0.0;0.0;0.0;23.0;64.0;75.0;2713249045497283823
JoÃ¡;0.0;2019;8;271324904549728382320198;78.0;21.0;0.0;5.199337160442682;0.0;0.0;0.0;22.0;43.0;72.0;2713249045497283823
JoÃ¡;0.0;2019;9;271324904549728382320199;92.0;22.0;0.0;5.199337160442682;0.0;0.0;0.0;21.0;78.0;75.0;2713249045497283823
JoÃ¡;0.0;2019;10;2713249045497283823201910;59.0;24.0;0.0;5.199337160442682;0.0;0.0;0.0;22.0;92.0;82.0;2713249045497283823
JoÃ¡;0.0;2019;11;2713249045497283823201911;101.0;22.0;0.0;5.199337160442682;0.0;0.0;0.0;24.0;59.0;80.0;2713249045497283823
JoÃ¡;0.0;2019;12;2713249045497283823201912;84.0;24.0;0.0;5.199337160442682;0.0;0.0;0.0;22.0;101.0;85.0;2713249045497283823
Leblon;0.0;2019;1;-328599382443500241720191;49.0;28.0;0.0;229.6746830151874;0.0;0.0;1.0;25.0;81.0;77.0;-3285993824435002417
Leblon;1.0;2019;2;-328599382443500241720192;298.0;27.0;1.0;229.6746830151874;0.0;0.0;0.0;28.0;49.0;74.0;-3285993824435002417
Leblon;5.0;2019;3;-328599382443500241720193;395.0;27.0;0.0;229.6746830151874;1.0;0.0;0.0;27.0;298.0;77.0;-3285993824435002417
Leblon;8.0;2019;4;-328599382443500241720194;379.0;26.0;0.0;229.6746830151874;5.0;1.0;0.0;27.0;395.0;79.0;-3285993824435002417
Leblon;16.0;2019;5;-328599382443500241720195;116.0;25.0;0.0;229.6746830151874;8.0;5.0;1.0;26.0;379.0;76.0;-3285993824435002417
Leblon;7.0;2019;6;-328599382443500241720196;64.0;23.0;1.0;229.6746830151874;16.0;8.0;5.0;25.0;116.0;78.0;-3285993824435002417
Leblon;1.0;2019;7;-328599382443500241720197;43.0;22.0;1.0;229.6746830151874;7.0;16.0;8.0;23.0;64.0;75.0;-3285993824435002417
Leblon;0.0;2019;8;-328599382443500241720198;78.0;21.0;0.0;229.6746830151874;1.0;7.0;16.0;22.0;43.0;72.0;-3285993824435002417
Leblon;2.0;2019;9;-328599382443500241720199;92.0;22.0;0.0;229.6746830151874;0.0;1.0;7.0;21.0;78.0;75.0;-3285993824435002417
Leblon;0.0;2019;10;-3285993824435002417201910;59.0;24.0;0.0;229.6746830151874;2.0;0.0;1.0;22.0;92.0;82.0;-3285993824435002417
Leblon;0.0;2019;11;-3285993824435002417201911;101.0;22.0;1.0;229.6746830151874;0.0;2.0;0.0;24.0;59.0;80.0;-3285993824435002417
